image_id,image_path,device_type,field_name,field_label,manual_value,ocr_value,quality_tags,confidence,is_correct,error_type,error_reason,review_priority,review_score,ocr_engine
ENG-0354,data/images/ENG-0354.jpg,堆场口,qc_id,桥吊编号,QC-30,,,0.156,False,漏识别,关键编号字段未通过格式规则校验；文本检测阶段可能未定位到该字段,高,85,simulated
ENG-0354,data/images/ENG-0354.jpg,堆场口,rtg_id,龙门吊编号,RTG-23,RTG-23,,0.9315,True,完全正确,识别正确,低,0,simulated
ENG-0354,data/images/ENG-0354.jpg,堆场口,yard_gate,堆场口,YARD-F2,YARD-F2,,0.9559,True,完全正确,识别正确,低,0,simulated
ENG-0354,data/images/ENG-0354.jpg,堆场口,work_area,作业区域,A-18,A-18,,0.8871,True,完全正确,识别正确,低,0,simulated
ENG-0354,data/images/ENG-0354.jpg,堆场口,equipment_status,设备状态,待检,待检,,0.9535,True,完全正确,识别正确,低,0,simulated
ENG-0354,data/images/ENG-0354.jpg,堆场口,date,日期,2026-06-25,2026-06-25,,0.8815,True,完全正确,识别正确,低,0,simulated
ENG-0355,data/images/ENG-0355.jpg,桥吊,qc_id,桥吊编号,QC-24,QC-24,blur,0.9446,True,完全正确,识别正确,低,15,simulated
ENG-0355,data/images/ENG-0355.jpg,桥吊,rtg_id,龙门吊编号,RTG-13,RTG-13,blur,0.962,True,完全正确,识别正确,低,15,simulated
ENG-0355,data/images/ENG-0355.jpg,桥吊,yard_gate,堆场口,YARD-F7,YARD-F6,blur,0.4692,False,数字识别错误,图像模糊导致字符边缘不清晰；数字与相似字符混淆，例如 0/O、3/8、1/I,高,90,simulated
ENG-0355,data/images/ENG-0355.jpg,桥吊,work_area,作业区域,B-17,B-17,blur,0.9442,True,完全正确,识别正确,低,15,simulated
ENG-0355,data/images/ENG-0355.jpg,桥吊,equipment_status,设备状态,维修中,维修中,blur,0.9243,True,完全正确,识别正确,低,15,simulated
ENG-0355,data/images/ENG-0355.jpg,桥吊,date,日期,2026-06-26,0026-06-26,blur,0.6069,False,字母识别错误,图像模糊导致字符边缘不清晰；关键编号字段未通过格式规则校验；字母与相似字符混淆，例如 O/0、I/1,高,100,simulated
ENG-0356,data/images/ENG-0356.jpg,桥吊,qc_id,桥吊编号,QC-01,QC-01,compression|blur,0.9767,True,完全正确,识别正确,低,0,simulated
ENG-0356,data/images/ENG-0356.jpg,桥吊,rtg_id,龙门吊编号,RTG-11,RTG-11,compression|blur,0.9805,True,完全正确,识别正确,低,0,simulated
ENG-0356,data/images/ENG-0356.jpg,桥吊,yard_gate,堆场口,YARD-E9,YARD-E9,compression|blur,0.879,True,完全正确,识别正确,低,0,simulated
ENG-0356,data/images/ENG-0356.jpg,桥吊,work_area,作业区域,D-11,D-11,compression|blur,0.921,True,完全正确,识别正确,低,0,simulated
ENG-0356,data/images/ENG-0356.jpg,桥吊,equipment_status,设备状态,停用,停用,compression|blur,0.9698,True,完全正确,识别正确,低,0,simulated
ENG-0356,data/images/ENG-0356.jpg,桥吊,date,日期,2026-06-27,,compression|blur,0.1223,False,字段缺失,压缩失真造成细节丢失；图像模糊导致字符边缘不清晰；关键编号字段未通过格式规则校验；字段标签或字段值未被完整识别,高,85,simulated
ENG-0357,data/images/ENG-0357.jpg,混合作业牌,qc_id,桥吊编号,QC-08,08-QC,noise|tilt,0.6336,False,顺序错误,噪声干扰了字符轮廓；拍摄角度倾斜导致文本基线偏移；关键编号字段未通过格式规则校验；字符内容接近但读取顺序异常,高,100,simulated
ENG-0357,data/images/ENG-0357.jpg,混合作业牌,rtg_id,龙门吊编号,RTG-20,RTG-20,noise|tilt,0.9873,True,完全正确,识别正确,低,15,simulated
ENG-0357,data/images/ENG-0357.jpg,混合作业牌,yard_gate,堆场口,YARD-A6,YARD-A6,noise|tilt,0.9356,True,完全正确,识别正确,低,15,simulated
ENG-0357,data/images/ENG-0357.jpg,混合作业牌,work_area,作业区域,D-13,,noise|tilt,0.4187,False,漏识别,噪声干扰了字符轮廓；拍摄角度倾斜导致文本基线偏移；关键编号字段未通过格式规则校验；文本检测阶段可能未定位到该字段,高,100,simulated
ENG-0357,data/images/ENG-0357.jpg,混合作业牌,equipment_status,设备状态,正常,正常,noise|tilt,0.8608,True,完全正确,识别正确,低,15,simulated
ENG-0357,data/images/ENG-0357.jpg,混合作业牌,date,日期,2026-06-28,2026-06-28,noise|tilt,0.8985,True,完全正确,识别正确,低,15,simulated
ENG-0358,data/images/ENG-0358.jpg,桥吊,qc_id,桥吊编号,QC-24,QC-24,compression,0.9031,True,完全正确,识别正确,低,0,simulated
ENG-0358,data/images/ENG-0358.jpg,桥吊,rtg_id,龙门吊编号,RTG-21,RTG-21,compression,0.8996,True,完全正确,识别正确,低,0,simulated
ENG-0358,data/images/ENG-0358.jpg,桥吊,yard_gate,堆场口,YARD-H3,YARD-H3,compression,0.9296,True,完全正确,识别正确,低,0,simulated
ENG-0358,data/images/ENG-0358.jpg,桥吊,work_area,作业区域,D-11,D-11,compression,0.8756,True,完全正确,识别正确,低,0,simulated
ENG-0358,data/images/ENG-0358.jpg,桥吊,equipment_status,设备状态,待检,待检,compression,0.9373,True,完全正确,识别正确,低,0,simulated
ENG-0358,data/images/ENG-0358.jpg,桥吊,date,日期,2026-06-29,2026-06-29,compression,0.9534,True,完全正确,识别正确,低,0,simulated
ENG-0359,data/images/ENG-0359.jpg,混合作业牌,qc_id,桥吊编号,QC-34,QC-34,tilt|compression,0.8604,True,完全正确,识别正确,低,0,simulated
ENG-0359,data/images/ENG-0359.jpg,混合作业牌,rtg_id,龙门吊编号,RTG-11,RTG-11,tilt|compression,0.8795,True,完全正确,识别正确,低,0,simulated
ENG-0359,data/images/ENG-0359.jpg,混合作业牌,yard_gate,堆场口,YARD-B7,YARD-B7,tilt|compression,0.9499,True,完全正确,识别正确,低,0,simulated
ENG-0359,data/images/ENG-0359.jpg,混合作业牌,work_area,作业区域,B-18,B-18,tilt|compression,0.8765,True,完全正确,识别正确,低,0,simulated
ENG-0359,data/images/ENG-0359.jpg,混合作业牌,equipment_status,设备状态,维修中,维修中,tilt|compression,0.8943,True,完全正确,识别正确,低,0,simulated
ENG-0359,data/images/ENG-0359.jpg,混合作业牌,date,日期,2026-06-30,2026-06-30,tilt|compression,0.9102,True,完全正确,识别正确,低,0,simulated
ENG-0360,data/images/ENG-0360.jpg,龙门吊,qc_id,桥吊编号,QC-05,QC-05,,0.8694,True,完全正确,识别正确,低,15,simulated
ENG-0360,data/images/ENG-0360.jpg,龙门吊,rtg_id,龙门吊编号,RTG-23,RTG-23,,0.9241,True,完全正确,识别正确,低,15,simulated
ENG-0360,data/images/ENG-0360.jpg,龙门吊,yard_gate,堆场口,YARD-H4,YARD-H4,,0.8636,True,完全正确,识别正确,低,15,simulated
ENG-0360,data/images/ENG-0360.jpg,龙门吊,work_area,作业区域,B-24,24-B,,0.7921,False,顺序错误,关键编号字段未通过格式规则校验；字符内容接近但读取顺序异常,高,82,simulated
ENG-0360,data/images/ENG-0360.jpg,龙门吊,equipment_status,设备状态,停用,停川,,0.4736,False,中文识别错误,中文字段语义相近或笔画被干扰,高,78,simulated
ENG-0360,data/images/ENG-0360.jpg,龙门吊,date,日期,2026-06-01,2026-06-01,,0.8925,True,完全正确,识别正确,低,15,simulated
ENG-0361,data/images/ENG-0361.jpg,龙门吊,qc_id,桥吊编号,QC-20,QC-20,complex_bg,0.9087,True,完全正确,识别正确,低,0,simulated
ENG-0361,data/images/ENG-0361.jpg,龙门吊,rtg_id,龙门吊编号,RTG-09,RTG-09,complex_bg,0.9259,True,完全正确,识别正确,低,0,simulated
ENG-0361,data/images/ENG-0361.jpg,龙门吊,yard_gate,堆场口,YARD-H3,YARD-H3,complex_bg,0.9319,True,完全正确,识别正确,低,0,simulated
ENG-0361,data/images/ENG-0361.jpg,龙门吊,work_area,作业区域,B-17,B-17,complex_bg,0.9393,True,完全正确,识别正确,低,0,simulated
ENG-0361,data/images/ENG-0361.jpg,龙门吊,equipment_status,设备状态,停用,停用,complex_bg,0.9464,True,完全正确,识别正确,低,0,simulated
ENG-0361,data/images/ENG-0361.jpg,龙门吊,date,日期,2026-06-02,2026-06-02,complex_bg,0.9498,True,完全正确,识别正确,低,0,simulated
ENG-0362,data/images/ENG-0362.jpg,堆场口,qc_id,桥吊编号,QC-32,QC-32,tilt,0.9647,True,完全正确,识别正确,低,0,simulated
ENG-0362,data/images/ENG-0362.jpg,堆场口,rtg_id,龙门吊编号,RTG-25,RTG-25,tilt,0.9423,True,完全正确,识别正确,低,0,simulated
ENG-0362,data/images/ENG-0362.jpg,堆场口,yard_gate,堆场口,YARD-D5,YARD-D5,tilt,0.8751,True,完全正确,识别正确,低,0,simulated
ENG-0362,data/images/ENG-0362.jpg,堆场口,work_area,作业区域,D-02,D-02,tilt,0.9316,True,完全正确,识别正确,低,0,simulated
ENG-0362,data/images/ENG-0362.jpg,堆场口,equipment_status,设备状态,正常,正常,tilt,0.8814,True,完全正确,识别正确,低,0,simulated
ENG-0362,data/images/ENG-0362.jpg,堆场口,date,日期,2026-06-03,2026-06-03,tilt,0.956,True,完全正确,识别正确,低,0,simulated
ENG-0363,data/images/ENG-0363.jpg,堆场口,qc_id,桥吊编号,QC-36,QC-36,small_font,0.8818,True,完全正确,识别正确,低,15,simulated
ENG-0363,data/images/ENG-0363.jpg,堆场口,rtg_id,龙门吊编号,RTG-12,,small_font,0.2744,False,字段缺失,字体过小导致编号细节难以分辨；关键编号字段未通过格式规则校验；字段标签或字段值未被完整识别,高,100,simulated
ENG-0363,data/images/ENG-0363.jpg,堆场口,yard_gate,堆场口,YARD-A4,YARD-A4,small_font,0.9317,True,完全正确,识别正确,低,15,simulated
ENG-0363,data/images/ENG-0363.jpg,堆场口,work_area,作业区域,C-03,C-03,small_font,0.9534,True,完全正确,识别正确,低,15,simulated
ENG-0363,data/images/ENG-0363.jpg,堆场口,equipment_status,设备状态,维修中,维修中,small_font,0.9082,True,完全正确,识别正确,低,15,simulated
ENG-0363,data/images/ENG-0363.jpg,堆场口,date,日期,2026-06-04,0026-06-04,small_font,0.6212,False,字母识别错误,字体过小导致编号细节难以分辨；关键编号字段未通过格式规则校验；字母与相似字符混淆，例如 O/0、I/1,高,100,simulated
ENG-0364,data/images/ENG-0364.jpg,龙门吊,qc_id,桥吊编号,QC-01,QC-01,,0.9725,True,完全正确,识别正确,低,0,simulated
ENG-0364,data/images/ENG-0364.jpg,龙门吊,rtg_id,龙门吊编号,RTG-15,RTG-1S,,0.5036,False,数字识别错误,关键编号字段未通过格式规则校验；数字与相似字符混淆，例如 0/O、3/8、1/I,高,85,simulated
ENG-0364,data/images/ENG-0364.jpg,龙门吊,yard_gate,堆场口,YARD-G7,YARD-G7,,0.916,True,完全正确,识别正确,低,0,simulated
ENG-0364,data/images/ENG-0364.jpg,龙门吊,work_area,作业区域,A-21,A-21,,0.9181,True,完全正确,识别正确,低,0,simulated
ENG-0364,data/images/ENG-0364.jpg,龙门吊,equipment_status,设备状态,正常,正常,,0.9842,True,完全正确,识别正确,低,0,simulated
ENG-0364,data/images/ENG-0364.jpg,龙门吊,date,日期,2026-06-05,2026-06-05,,0.9102,True,完全正确,识别正确,低,0,simulated
ENG-0365,data/images/ENG-0365.jpg,桥吊,qc_id,桥吊编号,QC-02,QC-02,occlusion,0.9307,True,完全正确,识别正确,低,8,simulated
ENG-0365,data/images/ENG-0365.jpg,桥吊,rtg_id,龙门吊编号,RTG-05,RTG-05,occlusion,0.8916,True,完全正确,识别正确,低,8,simulated
ENG-0365,data/images/ENG-0365.jpg,桥吊,yard_gate,堆场口,YARD-D9,YARD-D9,occlusion,0.9289,True,完全正确,识别正确,低,8,simulated
ENG-0365,data/images/ENG-0365.jpg,桥吊,work_area,作业区域,C-15,C-15,occlusion,0.9215,True,完全正确,识别正确,低,8,simulated
ENG-0365,data/images/ENG-0365.jpg,桥吊,equipment_status,设备状态,正常,正常,occlusion,0.9804,True,完全正确,识别正确,低,8,simulated
ENG-0365,data/images/ENG-0365.jpg,桥吊,date,日期,2026-06-06,2026-06-06,occlusion,0.9219,True,完全正确,识别正确,低,8,simulated
ENG-0366,data/images/ENG-0366.jpg,桥吊,qc_id,桥吊编号,QC-17,QC-17,,0.8713,True,完全正确,识别正确,低,0,simulated
ENG-0366,data/images/ENG-0366.jpg,桥吊,rtg_id,龙门吊编号,RTG-16,RTG-16,,0.946,True,完全正确,识别正确,低,0,simulated
ENG-0366,data/images/ENG-0366.jpg,桥吊,yard_gate,堆场口,YARD-A8,YARD-A8,,0.9787,True,完全正确,识别正确,低,0,simulated
ENG-0366,data/images/ENG-0366.jpg,桥吊,work_area,作业区域,C-02,C-02,,0.8888,True,完全正确,识别正确,低,0,simulated
ENG-0366,data/images/ENG-0366.jpg,桥吊,equipment_status,设备状态,维修中,维修中,,0.9163,True,完全正确,识别正确,低,0,simulated
ENG-0366,data/images/ENG-0366.jpg,桥吊,date,日期,2026-06-07,2026-06-07,,0.892,True,完全正确,识别正确,低,0,simulated
ENG-0367,data/images/ENG-0367.jpg,堆场口,qc_id,桥吊编号,QC-20,QC-20,,0.9745,True,完全正确,识别正确,低,0,simulated
ENG-0367,data/images/ENG-0367.jpg,堆场口,rtg_id,龙门吊编号,RTG-08,RTG-08,,0.9104,True,完全正确,识别正确,低,0,simulated
ENG-0367,data/images/ENG-0367.jpg,堆场口,yard_gate,堆场口,YARD-H7,YARD-H7,,0.9525,True,完全正确,识别正确,低,0,simulated
ENG-0367,data/images/ENG-0367.jpg,堆场口,work_area,作业区域,A-02,A-02,,0.9695,True,完全正确,识别正确,低,0,simulated
ENG-0367,data/images/ENG-0367.jpg,堆场口,equipment_status,设备状态,维修中,维修中,,0.9205,True,完全正确,识别正确,低,0,simulated
ENG-0367,data/images/ENG-0367.jpg,堆场口,date,日期,2026-06-08,2026-06-08,,0.8909,True,完全正确,识别正确,低,0,simulated
ENG-0368,data/images/ENG-0368.jpg,桥吊,qc_id,桥吊编号,QC-04,QC-04,complex_bg|noise,0.9039,True,完全正确,识别正确,低,0,simulated
ENG-0368,data/images/ENG-0368.jpg,桥吊,rtg_id,龙门吊编号,RTG-13,RTG-13,complex_bg|noise,0.945,True,完全正确,识别正确,低,0,simulated
ENG-0368,data/images/ENG-0368.jpg,桥吊,yard_gate,堆场口,YARD-C6,,complex_bg|noise,0.1058,False,漏识别,复杂背景干扰文本检测；噪声干扰了字符轮廓；关键编号字段未通过格式规则校验；文本检测阶段可能未定位到该字段,高,85,simulated
ENG-0368,data/images/ENG-0368.jpg,桥吊,work_area,作业区域,C-01,C-01,complex_bg|noise,0.9358,True,完全正确,识别正确,低,0,simulated
ENG-0368,data/images/ENG-0368.jpg,桥吊,equipment_status,设备状态,停用,停用,complex_bg|noise,0.9006,True,完全正确,识别正确,低,0,simulated
ENG-0368,data/images/ENG-0368.jpg,桥吊,date,日期,2026-06-09,2026-06-09,complex_bg|noise,0.926,True,完全正确,识别正确,低,0,simulated
ENG-0369,data/images/ENG-0369.jpg,混合作业牌,qc_id,桥吊编号,QC-21,QC-21,complex_bg|tilt,0.9684,True,完全正确,识别正确,低,0,simulated
ENG-0369,data/images/ENG-0369.jpg,混合作业牌,rtg_id,龙门吊编号,RTG-10,RTG-10,complex_bg|tilt,0.9157,True,完全正确,识别正确,低,0,simulated
ENG-0369,data/images/ENG-0369.jpg,混合作业牌,yard_gate,堆场口,YARD-F5,F5-YARD,complex_bg|tilt,0.5873,False,顺序错误,复杂背景干扰文本检测；拍摄角度倾斜导致文本基线偏移；关键编号字段未通过格式规则校验；字符内容接近但读取顺序异常,高,85,simulated
ENG-0369,data/images/ENG-0369.jpg,混合作业牌,work_area,作业区域,B-19,B-19,complex_bg|tilt,0.9451,True,完全正确,识别正确,低,0,simulated
ENG-0369,data/images/ENG-0369.jpg,混合作业牌,equipment_status,设备状态,待检,待检,complex_bg|tilt,0.9667,True,完全正确,识别正确,低,0,simulated
ENG-0369,data/images/ENG-0369.jpg,混合作业牌,date,日期,2026-06-10,2026-06-10,complex_bg|tilt,0.9699,True,完全正确,识别正确,低,0,simulated
ENG-0370,data/images/ENG-0370.jpg,龙门吊,qc_id,桥吊编号,QC-16,QC-16,tilt,0.875,True,完全正确,识别正确,低,0,simulated
ENG-0370,data/images/ENG-0370.jpg,龙门吊,rtg_id,龙门吊编号,RTG-13,RTG-13,tilt,0.8888,True,完全正确,识别正确,低,0,simulated
ENG-0370,data/images/ENG-0370.jpg,龙门吊,yard_gate,堆场口,YARD-E9,YARD-E9,tilt,0.8698,True,完全正确,识别正确,低,0,simulated
ENG-0370,data/images/ENG-0370.jpg,龙门吊,work_area,作业区域,C-05,C-05,tilt,0.9523,True,完全正确,识别正确,低,0,simulated
ENG-0370,data/images/ENG-0370.jpg,龙门吊,equipment_status,设备状态,待检,待检,tilt,0.8674,True,完全正确,识别正确,低,0,simulated
ENG-0370,data/images/ENG-0370.jpg,龙门吊,date,日期,2026-06-11,2026-06-11,tilt,0.9364,True,完全正确,识别正确,低,0,simulated
ENG-0371,data/images/ENG-0371.jpg,堆场口,qc_id,桥吊编号,QC-20,NOISE-88,compression|complex_bg,0.436,False,误识别,压缩失真造成细节丢失；复杂背景干扰文本检测；关键编号字段未通过格式规则校验；背景或噪声被误判为文字,高,85,simulated
ENG-0371,data/images/ENG-0371.jpg,堆场口,rtg_id,龙门吊编号,RTG-10,RTG-10,compression|complex_bg,0.8962,True,完全正确,识别正确,低,0,simulated
ENG-0371,data/images/ENG-0371.jpg,堆场口,yard_gate,堆场口,YARD-E9,YARD-E9,compression|complex_bg,0.8971,True,完全正确,识别正确,低,0,simulated
ENG-0371,data/images/ENG-0371.jpg,堆场口,work_area,作业区域,A-11,A-11,compression|complex_bg,0.8747,True,完全正确,识别正确,低,0,simulated
ENG-0371,data/images/ENG-0371.jpg,堆场口,equipment_status,设备状态,待检,待检,compression|complex_bg,0.8717,True,完全正确,识别正确,低,0,simulated
ENG-0371,data/images/ENG-0371.jpg,堆场口,date,日期,2026-06-12,2026-06-12,compression|complex_bg,0.8805,True,完全正确,识别正确,低,0,simulated
ENG-0372,data/images/ENG-0372.jpg,龙门吊,qc_id,桥吊编号,QC-27,QC-27,,0.9852,True,完全正确,识别正确,低,0,simulated
ENG-0372,data/images/ENG-0372.jpg,龙门吊,rtg_id,龙门吊编号,RTG-04,RTG-04,,0.9293,True,完全正确,识别正确,低,0,simulated
ENG-0372,data/images/ENG-0372.jpg,龙门吊,yard_gate,堆场口,YARD-C1,YARD-C1,,0.8762,True,完全正确,识别正确,低,0,simulated
ENG-0372,data/images/ENG-0372.jpg,龙门吊,work_area,作业区域,C-06,C-06,,0.8922,True,完全正确,识别正确,低,0,simulated
ENG-0372,data/images/ENG-0372.jpg,龙门吊,equipment_status,设备状态,停用,停用,,0.9126,True,完全正确,识别正确,低,0,simulated
ENG-0372,data/images/ENG-0372.jpg,龙门吊,date,日期,2026-06-13,2026-06-13,,0.968,True,完全正确,识别正确,低,0,simulated
ENG-0373,data/images/ENG-0373.jpg,龙门吊,qc_id,桥吊编号,QC-17,QC-17,tilt|compression,0.9018,True,完全正确,识别正确,低,0,simulated
ENG-0373,data/images/ENG-0373.jpg,龙门吊,rtg_id,龙门吊编号,RTG-03,RTG-03,tilt|compression,0.966,True,完全正确,识别正确,低,0,simulated
ENG-0373,data/images/ENG-0373.jpg,龙门吊,yard_gate,堆场口,YARD-D5,YARD-D5,tilt|compression,0.8991,True,完全正确,识别正确,低,0,simulated
ENG-0373,data/images/ENG-0373.jpg,龙门吊,work_area,作业区域,A-06,,tilt|compression,0.3161,False,漏识别,拍摄角度倾斜导致文本基线偏移；压缩失真造成细节丢失；关键编号字段未通过格式规则校验；文本检测阶段可能未定位到该字段,高,85,simulated
ENG-0373,data/images/ENG-0373.jpg,龙门吊,equipment_status,设备状态,停用,停用,tilt|compression,0.9475,True,完全正确,识别正确,低,0,simulated
ENG-0373,data/images/ENG-0373.jpg,龙门吊,date,日期,2026-06-14,2026-06-14,tilt|compression,0.9457,True,完全正确,识别正确,低,0,simulated
ENG-0374,data/images/ENG-0374.jpg,混合作业牌,qc_id,桥吊编号,QC-33,QC-33,,0.8676,True,完全正确,识别正确,低,0,simulated
ENG-0374,data/images/ENG-0374.jpg,混合作业牌,rtg_id,龙门吊编号,RTG-16,RTG-16,,0.8773,True,完全正确,识别正确,低,0,simulated
ENG-0374,data/images/ENG-0374.jpg,混合作业牌,yard_gate,堆场口,YARD-D6,YARD-D6,,0.9358,True,完全正确,识别正确,低,0,simulated
ENG-0374,data/images/ENG-0374.jpg,混合作业牌,work_area,作业区域,C-26,C-26,,0.8738,True,完全正确,识别正确,低,0,simulated
ENG-0374,data/images/ENG-0374.jpg,混合作业牌,equipment_status,设备状态,正常,正常,,0.9383,True,完全正确,识别正确,低,0,simulated
ENG-0374,data/images/ENG-0374.jpg,混合作业牌,date,日期,2026-06-15,2026-06-15,,0.9025,True,完全正确,识别正确,低,0,simulated
ENG-0375,data/images/ENG-0375.jpg,混合作业牌,qc_id,桥吊编号,QC-06,QC-06,blur|occlusion,0.862,True,完全正确,识别正确,低,23,simulated
ENG-0375,data/images/ENG-0375.jpg,混合作业牌,rtg_id,龙门吊编号,RTG-05,,blur|occlusion,0.1874,False,漏识别,图像模糊导致字符边缘不清晰；遮挡覆盖了部分关键字段；关键编号字段未通过格式规则校验；文本检测阶段可能未定位到该字段,高,100,simulated
ENG-0375,data/images/ENG-0375.jpg,混合作业牌,yard_gate,堆场口,YARD-E5,YARD-E5,blur|occlusion,0.9756,True,完全正确,识别正确,低,23,simulated
ENG-0375,data/images/ENG-0375.jpg,混合作业牌,work_area,作业区域,D-11,D-11,blur|occlusion,0.9677,True,完全正确,识别正确,低,23,simulated
ENG-0375,data/images/ENG-0375.jpg,混合作业牌,equipment_status,设备状态,维修中,维修中,blur|occlusion,0.879,True,完全正确,识别正确,低,23,simulated
ENG-0375,data/images/ENG-0375.jpg,混合作业牌,date,日期,2026-06-16,,blur|occlusion,0.2113,False,漏识别,图像模糊导致字符边缘不清晰；遮挡覆盖了部分关键字段；关键编号字段未通过格式规则校验；文本检测阶段可能未定位到该字段,高,100,simulated
ENG-0376,data/images/ENG-0376.jpg,龙门吊,qc_id,桥吊编号,QC-30,QC-30,occlusion|low_light|blur,0.9296,True,完全正确,识别正确,低,8,simulated
ENG-0376,data/images/ENG-0376.jpg,龙门吊,rtg_id,龙门吊编号,RTG-07,RT6-07,occlusion|low_light|blur,0.5178,False,字母识别错误,遮挡覆盖了部分关键字段；低亮度降低了文字与背景对比度；图像模糊导致字符边缘不清晰；关键编号字段未通过格式规则校验；字母与相似字符混淆，例如 O/0、I/1,高,93,simulated
ENG-0376,data/images/ENG-0376.jpg,龙门吊,yard_gate,堆场口,YARD-H8,YARD-H8,occlusion|low_light|blur,0.8985,True,完全正确,识别正确,低,8,simulated
ENG-0376,data/images/ENG-0376.jpg,龙门吊,work_area,作业区域,C-27,C-27,occlusion|low_light|blur,0.8892,True,完全正确,识别正确,低,8,simulated
ENG-0376,data/images/ENG-0376.jpg,龙门吊,equipment_status,设备状态,正常,正常,occlusion|low_light|blur,0.9771,True,完全正确,识别正确,低,8,simulated
ENG-0376,data/images/ENG-0376.jpg,龙门吊,date,日期,2026-06-17,2026-06-17,occlusion|low_light|blur,0.9595,True,完全正确,识别正确,低,8,simulated
ENG-0377,data/images/ENG-0377.jpg,龙门吊,qc_id,桥吊编号,QC-31,QC-3I,blur|compression|small_font,0.7331,False,数字识别错误,图像模糊导致字符边缘不清晰；压缩失真造成细节丢失；字体过小导致编号细节难以分辨；关键编号字段未通过格式规则校验；数字与相似字符混淆，例如 0/O、3/8、1/I,高,82,simulated
ENG-0377,data/images/ENG-0377.jpg,龙门吊,rtg_id,龙门吊编号,RTG-02,RTG-02,blur|compression|small_font,0.9692,True,完全正确,识别正确,低,15,simulated
ENG-0377,data/images/ENG-0377.jpg,龙门吊,yard_gate,堆场口,YARD-E6,,blur|compression|small_font,0.4128,False,字段缺失,图像模糊导致字符边缘不清晰；压缩失真造成细节丢失；字体过小导致编号细节难以分辨；关键编号字段未通过格式规则校验；字段标签或字段值未被完整识别,高,100,simulated
ENG-0377,data/images/ENG-0377.jpg,龙门吊,work_area,作业区域,C-09,0-09,blur|compression|small_font,0.7964,False,字母识别错误,图像模糊导致字符边缘不清晰；压缩失真造成细节丢失；字体过小导致编号细节难以分辨；关键编号字段未通过格式规则校验；字母与相似字符混淆，例如 O/0、I/1,高,82,simulated
ENG-0377,data/images/ENG-0377.jpg,龙门吊,equipment_status,设备状态,维修中,维修中,blur|compression|small_font,0.8634,True,完全正确,识别正确,低,15,simulated
ENG-0377,data/images/ENG-0377.jpg,龙门吊,date,日期,2026-06-18,2026-06-18,blur|compression|small_font,0.8628,True,完全正确,识别正确,低,15,simulated
ENG-0378,data/images/ENG-0378.jpg,堆场口,qc_id,桥吊编号,QC-30,,low_light|tilt|occlusion,0.1673,False,字段缺失,低亮度降低了文字与背景对比度；拍摄角度倾斜导致文本基线偏移；遮挡覆盖了部分关键字段；关键编号字段未通过格式规则校验；字段标签或字段值未被完整识别,高,100,simulated
ENG-0378,data/images/ENG-0378.jpg,堆场口,rtg_id,龙门吊编号,RTG-09,RT6-09,low_light|tilt|occlusion,0.5615,False,字母识别错误,低亮度降低了文字与背景对比度；拍摄角度倾斜导致文本基线偏移；遮挡覆盖了部分关键字段；关键编号字段未通过格式规则校验；字母与相似字符混淆，例如 O/0、I/1,高,100,simulated
ENG-0378,data/images/ENG-0378.jpg,堆场口,yard_gate,堆场口,YARD-B3,,low_light|tilt|occlusion,0.3424,False,漏识别,低亮度降低了文字与背景对比度；拍摄角度倾斜导致文本基线偏移；遮挡覆盖了部分关键字段；关键编号字段未通过格式规则校验；文本检测阶段可能未定位到该字段,高,100,simulated
ENG-0378,data/images/ENG-0378.jpg,堆场口,work_area,作业区域,D-12,,low_light|tilt|occlusion,0.289,False,字段缺失,低亮度降低了文字与背景对比度；拍摄角度倾斜导致文本基线偏移；遮挡覆盖了部分关键字段；关键编号字段未通过格式规则校验；字段标签或字段值未被完整识别,高,100,simulated
ENG-0378,data/images/ENG-0378.jpg,堆场口,equipment_status,设备状态,待检,待检,low_light|tilt|occlusion,0.9027,True,完全正确,识别正确,低,23,simulated
ENG-0378,data/images/ENG-0378.jpg,堆场口,date,日期,2026-06-19,2026-06-19,low_light|tilt|occlusion,0.8805,True,完全正确,识别正确,低,23,simulated
ENG-0379,data/images/ENG-0379.jpg,混合作业牌,qc_id,桥吊编号,QC-07,QC-07,,0.8873,True,完全正确,识别正确,低,0,simulated
ENG-0379,data/images/ENG-0379.jpg,混合作业牌,rtg_id,龙门吊编号,RTG-24,RTG-24,,0.9389,True,完全正确,识别正确,低,0,simulated
ENG-0379,data/images/ENG-0379.jpg,混合作业牌,yard_gate,堆场口,YARD-B5,YARD-B5,,0.9146,True,完全正确,识别正确,低,0,simulated
ENG-0379,data/images/ENG-0379.jpg,混合作业牌,work_area,作业区域,D-20,D-20,,0.8674,True,完全正确,识别正确,低,0,simulated
ENG-0379,data/images/ENG-0379.jpg,混合作业牌,equipment_status,设备状态,待检,待检,,0.8697,True,完全正确,识别正确,低,0,simulated
ENG-0379,data/images/ENG-0379.jpg,混合作业牌,date,日期,2026-06-20,2026-06-20,,0.8774,True,完全正确,识别正确,低,0,simulated
ENG-0380,data/images/ENG-0380.jpg,龙门吊,qc_id,桥吊编号,QC-29,QC-29,compression|tilt,0.9184,True,完全正确,识别正确,低,0,simulated
ENG-0380,data/images/ENG-0380.jpg,龙门吊,rtg_id,龙门吊编号,RTG-21,RTG-21,compression|tilt,0.9579,True,完全正确,识别正确,低,0,simulated
